id,type,reference_price,descript,url,company,review_url,review_count
1370061,夏普AQUOS R6 ,0,高通骁龙888移动平台，一英寸传感器徕卡镜头，1-240Hz自适应刷新,http://detail.zol.com.cn/cell_phone/index1370061.shtml,夏普,,0
1283395,夏普AQUOS R3 5G版 ,0,主屏尺寸:6.2英寸 屏幕类型:全面屏 主屏材质:AMOLED 主屏分辨率:3120x1440像素 屏幕像素密度:554ppi CPU型号:高通 骁龙855 5G网络:移动5G（NR TDD），联通5G（NR TDD），电信 5G（NR TDD）,http://detail.zol.com.cn/cell_phone/index1283395.shtml,夏普,,0
1395389,夏普AQUOS Wish SHG06 ,0,主屏尺寸:5.7英寸 屏幕类型:全面屏（水滴屏） 出厂系统内核:Android 11 主屏材质:LCD 主屏分辨率:1520x720像素 CPU型号:高通 骁龙480 SIM卡类型:双卡（Nano-Sim卡+eSIM卡）,http://detail.zol.com.cn/cell_phone/index1395389.shtml,夏普,,0
1428942,夏普AQUOS sense7 ,0,CPU型号:高通 骁龙888 CPU核心数:八核 RAM容量:12GB ROM容量:128GB 电池容量:5000mAh 后置摄像头1 后置摄像头:2020万像素 前置摄像头1 前置摄像头:1260万像素,http://detail.zol.com.cn/cell_phone/index1428942.shtml,夏普,,0
1429277,夏普AQUOS sense7 Plus ,0,CPU核心数:八核 RAM容量:6GB ROM容量:128GB 电池容量:5000mAh 后置摄像头1 后置摄像头:2020万像素 前置摄像头1 前置摄像头:1260万像素 主 屏幕尺寸:6.4英寸,http://detail.zol.com.cn/cell_phone/index1429277.shtml,夏普,,0
1291961,夏普AQUOS Sense 3（全网通） ,暂无报价,屏幕类型:全面屏 4G网络:移动TD-LTE，联通TD-LTE，联通FDD-LTE，电信TD-LTE，电信FDD-LTE 上市日期:2019年 手机类型:4G手机，3G手机，智能手机，平板手机，拍照手机，快充手机 3G网络:移动3G（TD-SCDMA），联通3G（WCDMA），电信3G（CDMA2000），联通2G/移动2G（GSM）,http://detail.zol.com.cn/cell_phone/index1291961.shtml,夏普,,0
1205651,夏普Android One S3（全网通） ,暂无报价,主屏尺寸:5英寸 主屏材质:IGZO LCD 操作系统:Android 8.0 Oreo 主屏分辨率:2160x1080像素 屏幕像素密度:483ppi 4G网络:移动TD-LTE，联通TD-LTE，联通FDD-LTE，电信TD-LTE，电信FDD-LTE 其他屏幕参数:全面屏,http://detail.zol.com.cn/cell_phone/index1205651.shtml,夏普,http://detail.zol.com.cn/1206/1205651/review.shtml,2
1145544,夏普RoBoHon机器人手机（移动4G） ,暂无报价,主屏尺寸:2英寸 主屏分辨率:320x240像素 屏幕像素密度:200ppi CPU型号:高通 骁龙400（MSM8926） 4G网络:移动TD-LTE 电池容量:1700mAh 手机类型:4G手机，3G手机，智能手机,http://detail.zol.com.cn/cell_phone/index1145544.shtml,夏普,http://detail.zol.com.cn/1146/1145544/review.shtml,1
1294617,夏普Aquos zero2（8GB/256GB/全网通） ,暂无报价,240Hz屏，HDR 10，141g,http://detail.zol.com.cn/cell_phone/index1294617.shtml,夏普,http://detail.zol.com.cn/1295/1294617/review.shtml,1
1169370,夏普AQUOS R（移动4G） ,暂无报价,主屏尺寸:5.3英寸 操作系统:Android 7.1 主屏材质:IGZO 主屏分辨率:2560x1440像素 屏幕像素密度:554ppi 4G网络:移动TD-LTE CPU型号:高通 骁龙835（MSM8998）,http://detail.zol.com.cn/cell_phone/index1169370.shtml,夏普,http://detail.zol.com.cn/1170/1169370/review.shtml,2
1205550,夏普FS8018（全网通） ,暂无报价,主屏尺寸:5.48英寸 主屏分辨率:2048x1080像素 屏幕像素密度:423ppi 4G网络:移动TD-LTE，联通TD-LTE，联通FDD-LTE，电信TD-LTE，电信FDD-LTE 其他屏幕参数:全面屏 操作系统:Android 7.1 核心数:八核,http://detail.zol.com.cn/cell_phone/index1205550.shtml,夏普,http://detail.zol.com.cn/1206/1205550/review.shtml,1
