id,type,reference_price,descript,url,company,review_url,review_count
1511684,Moto Razr 40（8GB/128GB） ,3999,自由悬停，6400万像素光学防抖，144Hz刷新,http://detail.zol.com.cn/cell_phone/index1511684.shtml,Moto,http://detail.zol.com.cn/1512/1511684/review.shtml,6
1379768,Moto Edge S Pro（8GB/128GB/全网通/5G版） ,2699,高通骁龙870处理器，1亿像素主摄，50X潜望式变焦，10亿144Hz OLED臻彩屏，Ready For多屏畅连,http://detail.zol.com.cn/cell_phone/index1379768.shtml,Moto,http://detail.zol.com.cn/1380/1379768/review.shtml,3204
1857577,Moto g54（8GB/128GB） ,1099,5000万AI影像，5000mAh， 120Hz,http://detail.zol.com.cn/cell_phone/index1857577.shtml,Moto,,0
1426916,Moto X40（8GB/128GB） ,3399,165Hz四曲臻彩屏，5000万像素主摄，IP68防水,http://detail.zol.com.cn/cell_phone/index1426916.shtml,Moto,http://detail.zol.com.cn/1427/1426916/review.shtml,701
1401560,Moto Edge S30（12GB/512GB/5G版/冠军版） ,2499,骁龙888 Plus处理器，超大底前后三主摄，68W快充，144Hz10亿色超感臻彩屏,http://detail.zol.com.cn/cell_phone/index1401560.shtml,Moto,http://detail.zol.com.cn/1402/1401560/review.shtml,5349
1553654,Moto Razr 40 Ultra（12GB/512GB） ,6399,3.6英寸外屏，双屏影像，165Hz刷新,http://detail.zol.com.cn/cell_phone/index1553654.shtml,Moto,http://detail.zol.com.cn/1554/1553654/review.shtml,549
1990847,Moto X50 Ultra AI ,0,,http://detail.zol.com.cn/cell_phone/index1990847.shtml,Moto,,0
1511683,Moto Razr 40 Ultra（8GB/256GB） ,5699,3.6英寸外屏，双屏影像，165Hz刷新,http://detail.zol.com.cn/cell_phone/index1511683.shtml,Moto,http://detail.zol.com.cn/1512/1511683/review.shtml,549
1975069,Moto Razr 40 Ultra 柔和桃限定版（12GB/512GB） ,5399,柔和桃限定版，双屏影像，165Hz刷新,http://detail.zol.com.cn/cell_phone/index1975069.shtml,Moto,http://detail.zol.com.cn/1976/1975069/review.shtml,549
1335466,Moto razr（8GB/256GB/全网通/5G版） ,12499,刀锋折叠屏，4800万像素超强自拍，双屏双视界，无缝无折痕,http://detail.zol.com.cn/cell_phone/index1335466.shtml,Moto,http://detail.zol.com.cn/1336/1335466/review.shtml,19
1355934,Moto edge s（8GB/128GB/全网通/5G版） ,2399,骁龙870，5000mAh电池，AI前后六摄，2.8cm超微距，LPDDR5,http://detail.zol.com.cn/cell_phone/index1355934.shtml,Moto,http://detail.zol.com.cn/1356/1355934/review.shtml,447
1414233,moto X30 Pro（12GB/256GB） ,3999,2亿像素，高通骁龙8+，黄金三焦段,http://detail.zol.com.cn/cell_phone/index1414233.shtml,Moto,http://detail.zol.com.cn/1415/1414233/review.shtml,1048
1394397,Moto Edge X30（8GB/128GB/全网通/5G版） ,2899,骁龙8 Gen1处理器，超大底前后三主摄，68W快充，144Hz10亿色超感臻彩屏,http://detail.zol.com.cn/cell_phone/index1394397.shtml,Moto,http://detail.zol.com.cn/1395/1394397/review.shtml,2927
1648968,Moto Razr 40（8GB/256GB） ,4299,自由悬停，6400万像素光学防抖，144Hz刷新,http://detail.zol.com.cn/cell_phone/index1648968.shtml,Moto,http://detail.zol.com.cn/1649/1648968/review.shtml,6
1437012,Moto g53（8GB/128GB） ,1099,120HZ高刷护眼大屏 ，5000mAh超长续航，5000万像素AI影像,http://detail.zol.com.cn/cell_phone/index1437012.shtml,Moto,http://detail.zol.com.cn/1438/1437012/review.shtml,171
