id,type,reference_price,descript,url,company,review_url,review_count
1814425,小米14 Ultra(12GB/256GB) ,6499,徕卡全明星四摄，专业 2K超视感屏，第三代骁龙8移动平台,http://detail.zol.com.cn/cell_phone/index1814425.shtml,小米,http://detail.zol.com.cn/1815/1814425/review.shtml,5
1441059,小米14(8GB/256GB) ,3999,光影猎人900，徕卡75mm浮动长焦，骁龙8Gen3,http://detail.zol.com.cn/cell_phone/index1441059.shtml,小米,http://detail.zol.com.cn/1442/1441059/review.shtml,10
1427190,小米13（8GB/128GB） ,3999,67W快充，徕卡光学镜头，120Hz高刷,http://detail.zol.com.cn/cell_phone/index1427190.shtml,小米,http://detail.zol.com.cn/1428/1427190/review.shtml,4885
1990780,小米Civi 4 Pro(12GB/256GB) ,2999,徕卡光学Summilux镜头，第三代骁龙8s旗舰处理器，全等深微曲屏,http://detail.zol.com.cn/cell_phone/index1990780.shtml,小米,,0
1441061,小米14 Pro(12GB/256GB) ,4999,2K 超视感屏，徕卡可变光圈镜头，光影猎人900,http://detail.zol.com.cn/cell_phone/index1441061.shtml,小米,http://detail.zol.com.cn/1442/1441061/review.shtml,11
1935690,小米14(16GB/1TB) ,4999,光影猎人900，徕卡75mm浮动长焦，骁龙8Gen3,http://detail.zol.com.cn/cell_phone/index1935690.shtml,小米,http://detail.zol.com.cn/1936/1935690/review.shtml,10
1982925,小米14 Ultra(16GB/1TB) ,7799,徕卡全明星四摄，专业 2K超视感屏，第三代骁龙8移动平台,http://detail.zol.com.cn/cell_phone/index1982925.shtml,小米,http://detail.zol.com.cn/1983/1982925/review.shtml,5
1429270,小米13 Pro（8GB/128GB） ,4999,徕卡光学镜头，2K曲面屏，120Hz高刷，120W充电,http://detail.zol.com.cn/cell_phone/index1429270.shtml,小米,http://detail.zol.com.cn/1430/1429270/review.shtml,1492
1935691,小米14 Pro(16GB/512GB) ,5499,2K 超视感屏，徕卡可变光圈镜头，光影猎人900,http://detail.zol.com.cn/cell_phone/index1935691.shtml,小米,http://detail.zol.com.cn/1936/1935691/review.shtml,11
1935689,小米14(16GB/512GB) ,4599,光影猎人900，徕卡75mm浮动长焦，骁龙8Gen3,http://detail.zol.com.cn/cell_phone/index1935689.shtml,小米,http://detail.zol.com.cn/1936/1935689/review.shtml,10
1935688,小米14(12GB/256GB) ,4299,光影猎人900，徕卡75mm浮动长焦，骁龙8Gen3,http://detail.zol.com.cn/cell_phone/index1935688.shtml,小米,http://detail.zol.com.cn/1936/1935688/review.shtml,10
1411903,小米12S（8GB/128GB） ,3999,徕卡专业光学镜头，5000万疾速影像 ，120Hz高刷,http://detail.zol.com.cn/cell_phone/index1411903.shtml,小米,http://detail.zol.com.cn/1412/1411903/review.shtml,1053
1362006,小米10S（8GB/128GB/全网通/5G版） ,2399,骁龙870，哈曼卡顿双扬声器，三重快充，1亿像素,http://detail.zol.com.cn/cell_phone/index1362006.shtml,小米,http://detail.zol.com.cn/1363/1362006/review.shtml,8068
1935692,小米14 Pro(16GB/1TB) ,5999,2K 超视感屏，徕卡可变光圈镜头，光影猎人900,http://detail.zol.com.cn/cell_phone/index1935692.shtml,小米,http://detail.zol.com.cn/1936/1935692/review.shtml,11
1342500,小米11（8GB/128GB/全网通/5G版） ,2969,骁龙888，WiFi6增强版，LPDDR5满血版，一亿像素，2K AMOLED柔性屏，心率检测,http://detail.zol.com.cn/cell_phone/index1342500.shtml,小米,http://detail.zol.com.cn/1343/1342500/review.shtml,10200
1460919,小米Civi 3（12GB/256GB） ,2499,前置仿生双主摄，天玑8200-Ultra，柔性护眼屏,http://detail.zol.com.cn/cell_phone/index1460919.shtml,小米,http://detail.zol.com.cn/1461/1460919/review.shtml,12
1359446,小米11 Ultra（12GB/512GB/全网通/5G版） ,4999,高通骁龙888，现代陶瓷工艺，新型相变散热材料，纳米硅负极电池,http://detail.zol.com.cn/cell_phone/index1359446.shtml,小米,http://detail.zol.com.cn/1360/1359446/review.shtml,5666
1303453,小米10（8GB/128GB/全网通） ,2748,骁龙865处理器，一亿像素，8K电影相机，对称式立体声,http://detail.zol.com.cn/cell_phone/index1303453.shtml,小米,http://detail.zol.com.cn/1304/1303453/review.shtml,444
1371752,小米12（8GB/256GB/5G版） ,3999,高通骁龙8Gen1处理器，120Hz高刷，5000万高清主摄，67W快充,http://detail.zol.com.cn/cell_phone/index1371752.shtml,小米,http://detail.zol.com.cn/1372/1371752/review.shtml,10060
1371748,小米12S Ultra（8GB/256GB） ,5999,徕卡专业光学镜头， IMX989一英寸超大底，2K超视感屏,http://detail.zol.com.cn/cell_phone/index1371748.shtml,小米,http://detail.zol.com.cn/1372/1371748/review.shtml,1994
1513122,小米13 Ultra（16GB/512GB） ,6499,全焦段四摄，第二代骁龙8处理器，IP68防水,http://detail.zol.com.cn/cell_phone/index1513122.shtml,小米,http://detail.zol.com.cn/1514/1513122/review.shtml,59
1436273,小米13（12GB/256GB） ,4599,67W快充，徕卡光学镜头，120Hz高刷,http://detail.zol.com.cn/cell_phone/index1436273.shtml,小米,http://detail.zol.com.cn/1437/1436273/review.shtml,4885
1629062,小米Civi 3（12GB/512GB） ,2699,前置仿生双主摄，天玑8200-Ultra，柔性护眼屏,http://detail.zol.com.cn/cell_phone/index1629062.shtml,小米,http://detail.zol.com.cn/1630/1629062/review.shtml,12
1295280,小米MIX 4（12GB/256GB/全网通/5G版） ,4999,高通骁龙888Plus处理器，CUP全面屏，轻量化一体精密陶瓷，120瓦双档快充，UWB一指连,http://detail.zol.com.cn/cell_phone/index1295280.shtml,小米,http://detail.zol.com.cn/1296/1295280/review.shtml,7495
1436274,小米13（12GB/512GB） ,4999,67W快充，徕卡光学镜头，120Hz高刷,http://detail.zol.com.cn/cell_phone/index1436274.shtml,小米,http://detail.zol.com.cn/1437/1436274/review.shtml,4885
1982924,小米14 Ultra(16GB/512GB) ,6999,徕卡全明星四摄，专业 2K超视感屏，第三代骁龙8移动平台,http://detail.zol.com.cn/cell_phone/index1982924.shtml,小米,http://detail.zol.com.cn/1983/1982924/review.shtml,5
1400705,小米Civi 1S（8GB/128GB） ,2299,高通骁龙778G Plus，36个月抗老化认证，立体声双扬声器，3200万高清质感自拍,http://detail.zol.com.cn/cell_phone/index1400705.shtml,小米,,0
1411925,小米12S Pro（8GB/128GB） ,4699,徕卡专业光学镜头，5000万疾速影像，骁龙8+,http://detail.zol.com.cn/cell_phone/index1411925.shtml,小米,http://detail.zol.com.cn/1401/1400705/review.shtml,596
1371912,小米12 Pro（8GB/256GB/5G版） ,4799,高通骁龙8Gen1处理器，5000万超清三主摄，120W小米澎湃快充,http://detail.zol.com.cn/cell_phone/index1371912.shtml,小米,http://detail.zol.com.cn/1412/1411925/review.shtml,2780
